,HR,Dates,city,YR,M,D,MW,TEMP,DEWPOINT,AverageDailyMW,AverageDailyTemp,AverageDailyDewPoint
253,2,11-01-2011,Delhi - BRPL,2011,1,11,658.982,5,5,1152.818063,11.19791667,5.416666667
254,20,11-01-2011,Delhi - BRPL,2011,1,11,1409.3749,8,6,1152.818063,11.19791667,5.416666667
255,21,11-01-2011,Delhi - BRPL,2011,1,11,1321.6886,8,7,1152.818063,11.19791667,5.416666667
256,22,11-01-2011,Delhi - BRPL,2011,1,11,1182.3284,8,7,1152.818063,11.19791667,5.416666667
257,23,11-01-2011,Delhi - BRPL,2011,1,11,948.077,7,7,1152.818063,11.19791667,5.416666667
258,3,11-01-2011,Delhi - BRPL,2011,1,11,651.6737,6,5,1152.818063,11.19791667,5.416666667
259,4,11-01-2011,Delhi - BRPL,2011,1,11,676.8772,7,6,1152.818063,11.19791667,5.416666667
260,5,11-01-2011,Delhi - BRPL,2011,1,11,790.7109,10.75,7,1152.818063,11.19791667,5.416666667
261,6,11-01-2011,Delhi - BRPL,2011,1,11,1022.4093,14.5,8,1152.818063,11.19791667,5.416666667
262,7,11-01-2011,Delhi - BRPL,2011,1,11,1358.366,16.5,5.5,1152.818063,11.19791667,5.416666667
263,8,11-01-2011,Delhi - BRPL,2011,1,11,1546.7446,18,3,1152.818063,11.19791667,5.416666667
264,9,11-01-2011,Delhi - BRPL,2011,1,11,1554.5947,18,3.5,1152.818063,11.19791667,5.416666667
265,0,12-01-2011,Delhi - BRPL,2011,1,12,758.9807,7,7,1117.994529,12.625,6.604166667
266,1,12-01-2011,Delhi - BRPL,2011,1,12,677.8548,7,7,1117.994529,12.625,6.604166667
267,10,12-01-2011,Delhi - BRPL,2011,1,12,1433.3595,20,4,1117.994529,12.625,6.604166667
268,11,12-01-2011,Delhi - BRPL,2011,1,12,1395.9715,19.5,5.5,1117.994529,12.625,6.604166667
269,12,12-01-2011,Delhi - BRPL,2011,1,12,1297.7225,16.5,6.5,1117.994529,12.625,6.604166667
270,13,12-01-2011,Delhi - BRPL,2011,1,12,1162.034,15,7,1117.994529,12.625,6.604166667
271,14,12-01-2011,Delhi - BRPL,2011,1,12,1109.5901,14,8,1117.994529,12.625,6.604166667
272,15,12-01-2011,Delhi - BRPL,2011,1,12,1088.4174,12,9,1117.994529,12.625,6.604166667
273,16,12-01-2011,Delhi - BRPL,2011,1,12,1093.3623,11,8,1117.994529,12.625,6.604166667
274,17,12-01-2011,Delhi - BRPL,2011,1,12,1192.7297,10.5,8,1117.994529,12.625,6.604166667
275,18,12-01-2011,Delhi - BRPL,2011,1,12,1367.1545,9.5,7,1117.994529,12.625,6.604166667
276,19,12-01-2011,Delhi - BRPL,2011,1,12,1388.5091,9,7,1117.994529,12.625,6.604166667
277,2,12-01-2011,Delhi - BRPL,2011,1,12,645.6421,6.5,6.5,1117.994529,12.625,6.604166667
278,20,12-01-2011,Delhi - BRPL,2011,1,12,1363.7801,9,7,1117.994529,12.625,6.604166667
279,21,12-01-2011,Delhi - BRPL,2011,1,12,1269.782,9.5,7.5,1117.994529,12.625,6.604166667
280,22,12-01-2011,Delhi - BRPL,2011,1,12,1120.9334,9.5,8,1117.994529,12.625,6.604166667
281,23,12-01-2011,Delhi - BRPL,2011,1,12,913.0153,9,8,1117.994529,12.625,6.604166667
282,3,12-01-2011,Delhi - BRPL,2011,1,12,634.121,8.5,8,1117.994529,12.625,6.604166667
283,4,12-01-2011,Delhi - BRPL,2011,1,12,663.6938,11.5,6.5,1117.994529,12.625,6.604166667
284,5,12-01-2011,Delhi - BRPL,2011,1,12,779.1641,14.5,6,1117.994529,12.625,6.604166667
285,6,12-01-2011,Delhi - BRPL,2011,1,12,1020.0279,17,5,1117.994529,12.625,6.604166667
286,7,12-01-2011,Delhi - BRPL,2011,1,12,1355.4215,18,4,1117.994529,12.625,6.604166667
287,8,12-01-2011,Delhi - BRPL,2011,1,12,1554.1757,19,4,1117.994529,12.625,6.604166667
288,9,12-01-2011,Delhi - BRPL,2011,1,12,1546.4257,20,4,1117.994529,12.625,6.604166667
289,0,13-01-2011,Delhi - BRPL,2011,1,13,734.7461,9,8,1067.275354,16.41666667,9.208333333
290,1,13-01-2011,Delhi - BRPL,2011,1,13,653.6803,8.5,8,1067.275354,16.41666667,9.208333333
291,10,13-01-2011,Delhi - BRPL,2011,1,13,1458.8019,24,6.5,1067.275354,16.41666667,9.208333333
292,11,13-01-2011,Delhi - BRPL,2011,1,13,1361.9024,22,7,1067.275354,16.41666667,9.208333333
293,12,13-01-2011,Delhi - BRPL,2011,1,13,1228.2364,21,8,1067.275354,16.41666667,9.208333333
294,13,13-01-2011,Delhi - BRPL,2011,1,13,1098.5268,18.5,9.5,1067.275354,16.41666667,9.208333333
295,14,13-01-2011,Delhi - BRPL,2011,1,13,1044.9328,17,11,1067.275354,16.41666667,9.208333333
296,15,13-01-2011,Delhi - BRPL,2011,1,13,1029.0754,16,12,1067.275354,16.41666667,9.208333333
297,16,13-01-2011,Delhi - BRPL,2011,1,13,1045.0832,15,12,1067.275354,16.41666667,9.208333333
298,17,13-01-2011,Delhi - BRPL,2011,1,13,1154.1381,15,12,1067.275354,16.41666667,9.208333333
299,18,13-01-2011,Delhi - BRPL,2011,1,13,1307.5752,14,12,1067.275354,16.41666667,9.208333333
300,19,13-01-2011,Delhi - BRPL,2011,1,13,1314.7027,14.5,12,1067.275354,16.41666667,9.208333333
301,2,13-01-2011,Delhi - BRPL,2011,1,13,610.355,8,7,1067.275354,16.41666667,9.208333333
302,20,13-01-2011,Delhi - BRPL,2011,1,13,1254.6763,14,12,1067.275354,16.41666667,9.208333333
303,21,13-01-2011,Delhi - BRPL,2011,1,13,1157.6351,13,12,1067.275354,16.41666667,9.208333333
304,22,13-01-2011,Delhi - BRPL,2011,1,13,1038.4646,13,12,1067.275354,16.41666667,9.208333333
305,23,13-01-2011,Delhi - BRPL,2011,1,13,855.3969,12.5,12,1067.275354,16.41666667,9.208333333
306,3,13-01-2011,Delhi - BRPL,2011,1,13,603.514,10,8,1067.275354,16.41666667,9.208333333
307,4,13-01-2011,Delhi - BRPL,2011,1,13,629.0961,17,8,1067.275354,16.41666667,9.208333333
308,5,13-01-2011,Delhi - BRPL,2011,1,13,744.8652,18.5,7.5,1067.275354,16.41666667,9.208333333
309,6,13-01-2011,Delhi - BRPL,2011,1,13,990.1944,22,7,1067.275354,16.41666667,9.208333333
310,7,13-01-2011,Delhi - BRPL,2011,1,13,1324.695,23,6,1067.275354,16.41666667,9.208333333
311,8,13-01-2011,Delhi - BRPL,2011,1,13,1483.7484,23.5,6.5,1067.275354,16.41666667,9.208333333
312,9,13-01-2011,Delhi - BRPL,2011,1,13,1490.5662,25,5,1067.275354,16.41666667,9.208333333
313,0,14-01-2011,Delhi - BRPL,2011,1,14,704.4599,11,11,1049.487438,17.125,11.04166667
314,1,14-01-2011,Delhi - BRPL,2011,1,14,626.7671,11,11,1049.487438,17.125,11.04166667
315,10,14-01-2011,Delhi - BRPL,2011,1,14,1445.4882,22.5,8,1049.487438,17.125,11.04166667
316,11,14-01-2011,Delhi - BRPL,2011,1,14,1344.2422,22,10,1049.487438,17.125,11.04166667
317,12,14-01-2011,Delhi - BRPL,2011,1,14,1229.1617,20,11.5,1049.487438,17.125,11.04166667
318,13,14-01-2011,Delhi - BRPL,2011,1,14,1085.6846,19,10.5,1049.487438,17.125,11.04166667
319,14,14-01-2011,Delhi - BRPL,2011,1,14,1029.8973,18,11,1049.487438,17.125,11.04166667
320,15,14-01-2011,Delhi - BRPL,2011,1,14,1001.0599,18,11,1049.487438,17.125,11.04166667
321,16,14-01-2011,Delhi - BRPL,2011,1,14,997.6143,17.5,12,1049.487438,17.125,11.04166667
322,17,14-01-2011,Delhi - BRPL,2011,1,14,1088.6392,17,12,1049.487438,17.125,11.04166667
323,18,14-01-2011,Delhi - BRPL,2011,1,14,1240.1484,16.5,12.5,1049.487438,17.125,11.04166667
324,19,14-01-2011,Delhi - BRPL,2011,1,14,1261.3239,16,13,1049.487438,17.125,11.04166667
325,2,14-01-2011,Delhi - BRPL,2011,1,14,594.2117,11.5,11,1049.487438,17.125,11.04166667
326,20,14-01-2011,Delhi - BRPL,2011,1,14,1211.7585,15,13,1049.487438,17.125,11.04166667
327,21,14-01-2011,Delhi - BRPL,2011,1,14,1124.4571,15,12,1049.487438,17.125,11.04166667
328,22,14-01-2011,Delhi - BRPL,2011,1,14,976.7087,15.5,12,1049.487438,17.125,11.04166667
329,23,14-01-2011,Delhi - BRPL,2011,1,14,795.1394,15.5,12,1049.487438,17.125,11.04166667
330,3,14-01-2011,Delhi - BRPL,2011,1,14,590.9103,13.5,11,1049.487438,17.125,11.04166667
331,4,14-01-2011,Delhi - BRPL,2011,1,14,634.8099,15,11,1049.487438,17.125,11.04166667
332,5,14-01-2011,Delhi - BRPL,2011,1,14,797.1124,16,11,1049.487438,17.125,11.04166667
333,6,14-01-2011,Delhi - BRPL,2011,1,14,1099.6218,19,11,1049.487438,17.125,11.04166667
334,7,14-01-2011,Delhi - BRPL,2011,1,14,1357.378,20,11,1049.487438,17.125,11.04166667
335,8,14-01-2011,Delhi - BRPL,2011,1,14,1467.7269,23,8,1049.487438,17.125,11.04166667
336,9,14-01-2011,Delhi - BRPL,2011,1,14,1483.3771,23.5,8.5,1049.487438,17.125,11.04166667
337,0,15-01-2011,Delhi - BRPL,2011,1,15,645.330988,13.5,11,985.8469713,14.16666667,4.125
338,1,15-01-2011,Delhi - BRPL,2011,1,15,578.518288,13,11,985.8469713,14.16666667,4.125
339,10,15-01-2011,Delhi - BRPL,2011,1,15,1324.190388,20,-6.5,985.8469713,14.16666667,4.125
340,11,15-01-2011,Delhi - BRPL,2011,1,15,1218.633388,19,-5.5,985.8469713,14.16666667,4.125
341,12,15-01-2011,Delhi - BRPL,2011,1,15,1130.348388,15.5,-4,985.8469713,14.16666667,4.125
342,13,15-01-2011,Delhi - BRPL,2011,1,15,994.455388,15,-3,985.8469713,14.16666667,4.125
343,14,15-01-2011,Delhi - BRPL,2011,1,15,950.051388,13,-1.5,985.8469713,14.16666667,4.125
344,15,15-01-2011,Delhi - BRPL,2011,1,15,940.314388,13,0,985.8469713,14.16666667,4.125
345,16,15-01-2011,Delhi - BRPL,2011,1,15,946.695388,13,1,985.8469713,14.16666667,4.125
346,17,15-01-2011,Delhi - BRPL,2011,1,15,1057.468388,12,3,985.8469713,14.16666667,4.125
347,18,15-01-2011,Delhi - BRPL,2011,1,15,1241.590388,11,9,985.8469713,14.16666667,4.125
348,19,15-01-2011,Delhi - BRPL,2011,1,15,1265.198388,10,10,985.8469713,14.16666667,4.125
349,2,15-01-2011,Delhi - BRPL,2011,1,15,549.439288,12,9.5,985.8469713,14.16666667,4.125
350,20,15-01-2011,Delhi - BRPL,2011,1,15,1207.421388,10,10,985.8469713,14.16666667,4.125
351,21,15-01-2011,Delhi - BRPL,2011,1,15,1114.827388,10,10,985.8469713,14.16666667,4.125
352,22,15-01-2011,Delhi - BRPL,2011,1,15,977.216388,10,9.5,985.8469713,14.16666667,4.125
353,23,15-01-2011,Delhi - BRPL,2011,1,15,813.219388,10,10,985.8469713,14.16666667,4.125
354,3,15-01-2011,Delhi - BRPL,2011,1,15,544.405988,13,8,985.8469713,14.16666667,4.125
355,4,15-01-2011,Delhi - BRPL,2011,1,15,581.926088,14.5,8.5,985.8469713,14.16666667,4.125
356,5,15-01-2011,Delhi - BRPL,2011,1,15,723.225788,16,9,985.8469713,14.16666667,4.125
357,6,15-01-2011,Delhi - BRPL,2011,1,15,992.715088,17.5,7.5,985.8469713,14.16666667,4.125
358,7,15-01-2011,Delhi - BRPL,2011,1,15,1205.295288,18.5,2,985.8469713,14.16666667,4.125
359,8,15-01-2011,Delhi - BRPL,2011,1,15,1307.800488,20,-5,985.8469713,14.16666667,4.125
360,9,15-01-2011,Delhi - BRPL,2011,1,15,1350.039588,20.5,-4.5,985.8469713,14.16666667,4.125
361,0,16-01-2011,Delhi - BRPL,2011,1,16,676.3454,10,10,971.6063167,11.39583333,4.552083333
362,1,16-01-2011,Delhi - BRPL,2011,1,16,607.6964,10,10,971.6063167,11.39583333,4.552083333
363,10,16-01-2011,Delhi - BRPL,2011,1,16,1347.0014,17,2,971.6063167,11.39583333,4.552083333
364,11,16-01-2011,Delhi - BRPL,2011,1,16,1279.0824,15.5,0.5,971.6063167,11.39583333,4.552083333
365,12,16-01-2011,Delhi - BRPL,2011,1,16,1182.2664,14.5,0.5,971.6063167,11.39583333,4.552083333
366,13,16-01-2011,Delhi - BRPL,2011,1,16,1063.3634,13,2,971.6063167,11.39583333,4.552083333
367,14,16-01-2011,Delhi - BRPL,2011,1,16,967.2154,12.5,2.5,971.6063167,11.39583333,4.552083333
368,15,16-01-2011,Delhi - BRPL,2011,1,16,918.9094,12,3,971.6063167,11.39583333,4.552083333
369,16,16-01-2011,Delhi - BRPL,2011,1,16,917.6604,10.5,3.5,971.6063167,11.39583333,4.552083333
370,17,16-01-2011,Delhi - BRPL,2011,1,16,1010.5004,9,4,971.6063167,11.39583333,4.552083333
371,18,16-01-2011,Delhi - BRPL,2011,1,16,1197.3344,9,5,971.6063167,11.39583333,4.552083333
372,19,16-01-2011,Delhi - BRPL,2011,1,16,1226.0494,9,5,971.6063167,11.39583333,4.552083333
373,2,16-01-2011,Delhi - BRPL,2011,1,16,563.9054,8.5,8.5,971.6063167,11.39583333,4.552083333
374,20,16-01-2011,Delhi - BRPL,2011,1,16,1196.8174,9,5,971.6063167,11.39583333,4.552083333
375,21,16-01-2011,Delhi - BRPL,2011,1,16,1103.8264,7.5,5,971.6063167,11.39583333,4.552083333
376,22,16-01-2011,Delhi - BRPL,2011,1,16,939.1994,7,5,971.6063167,11.39583333,4.552083333
377,23,16-01-2011,Delhi - BRPL,2011,1,16,766.8424,7,5,971.6063167,11.39583333,4.552083333
378,3,16-01-2011,Delhi - BRPL,2011,1,16,556.2914,9,9,971.6063167,11.39583333,4.552083333
379,4,16-01-2011,Delhi - BRPL,2011,1,16,584.4434,9,9,971.6063167,11.39583333,4.552083333
380,5,16-01-2011,Delhi - BRPL,2011,1,16,674.7344,11,7,971.6063167,11.39583333,4.552083333
381,6,16-01-2011,Delhi - BRPL,2011,1,16,859.4574,13.5,4.75,971.6063167,11.39583333,4.552083333
382,7,16-01-2011,Delhi - BRPL,2011,1,16,1090.9014,16,2.5,971.6063167,11.39583333,4.552083333
383,8,16-01-2011,Delhi - BRPL,2011,1,16,1264.8464,17,0,971.6063167,11.39583333,4.552083333
384,9,16-01-2011,Delhi - BRPL,2011,1,16,1323.8614,17,0.5,971.6063167,11.39583333,4.552083333
385,0,17-01-2011,Delhi - BRPL,2011,1,17,625.7124,7,5,1021.5374,12.5,3.145833333
386,1,17-01-2011,Delhi - BRPL,2011,1,17,565.8494,6,5,1021.5374,12.5,3.145833333
387,10,17-01-2011,Delhi - BRPL,2011,1,17,1340.6544,19,-1,1021.5374,12.5,3.145833333
388,11,17-01-2011,Delhi - BRPL,2011,1,17,1247.8324,18,1,1021.5374,12.5,3.145833333
389,12,17-01-2011,Delhi - BRPL,2011,1,17,1133.4304,16.5,1.5,1021.5374,12.5,3.145833333
390,13,17-01-2011,Delhi - BRPL,2011,1,17,1029.5234,15,3,1021.5374,12.5,3.145833333
391,14,17-01-2011,Delhi - BRPL,2011,1,17,1011.3794,12.5,4.5,1021.5374,12.5,3.145833333
392,15,17-01-2011,Delhi - BRPL,2011,1,17,979.2534,13,4,1021.5374,12.5,3.145833333
393,16,17-01-2011,Delhi - BRPL,2011,1,17,997.9214,12,4,1021.5374,12.5,3.145833333
394,17,17-01-2011,Delhi - BRPL,2011,1,17,1098.9074,12.5,5,1021.5374,12.5,3.145833333
395,18,17-01-2011,Delhi - BRPL,2011,1,17,1280.8484,11,5.5,1021.5374,12.5,3.145833333
396,19,17-01-2011,Delhi - BRPL,2011,1,17,1279.1554,11,6,1021.5374,12.5,3.145833333
397,2,17-01-2011,Delhi - BRPL,2011,1,17,542.2264,6,5,1021.5374,12.5,3.145833333
398,20,17-01-2011,Delhi - BRPL,2011,1,17,1250.0974,9,5,1021.5374,12.5,3.145833333
399,21,17-01-2011,Delhi - BRPL,2011,1,17,1165.4854,10,5,1021.5374,12.5,3.145833333
400,22,17-01-2011,Delhi - BRPL,2011,1,17,1003.5974,9,5,1021.5374,12.5,3.145833333
401,23,17-01-2011,Delhi - BRPL,2011,1,17,795.3014,9,5,1021.5374,12.5,3.145833333
402,3,17-01-2011,Delhi - BRPL,2011,1,17,539.3794,6,4,1021.5374,12.5,3.145833333
403,4,17-01-2011,Delhi - BRPL,2011,1,17,584.5644,10,4,1021.5374,12.5,3.145833333
404,5,17-01-2011,Delhi - BRPL,2011,1,17,776.3584,15,2,1021.5374,12.5,3.145833333
405,6,17-01-2011,Delhi - BRPL,2011,1,17,1136.0544,17,0,1021.5374,12.5,3.145833333
406,7,17-01-2011,Delhi - BRPL,2011,1,17,1381.1804,17.5,-1,1021.5374,12.5,3.145833333
407,8,17-01-2011,Delhi - BRPL,2011,1,17,1390.4954,19,-1,1021.5374,12.5,3.145833333
408,9,17-01-2011,Delhi - BRPL,2011,1,17,1361.6894,19,-1,1021.5374,12.5,3.145833333
409,0,18-01-2011,Delhi - BRPL,2011,1,18,648.8042,7.5,5,1007.076825,13.61458333,2.3125
410,1,18-01-2011,Delhi - BRPL,2011,1,18,583.7472,7,5,1007.076825,13.61458333,2.3125
411,10,18-01-2011,Delhi - BRPL,2011,1,18,1314.6862,20,1,1007.076825,13.61458333,2.3125
412,11,18-01-2011,Delhi - BRPL,2011,1,18,1139.9582,19.5,1.5,1007.076825,13.61458333,2.3125
413,12,18-01-2011,Delhi - BRPL,2011,1,18,1037.4432,17.5,2,1007.076825,13.61458333,2.3125
414,13,18-01-2011,Delhi - BRPL,2011,1,18,996.7422,16.5,2.5,1007.076825,13.61458333,2.3125
415,14,18-01-2011,Delhi - BRPL,2011,1,18,969.3662,15,4,1007.076825,13.61458333,2.3125
416,15,18-01-2011,Delhi - BRPL,2011,1,18,949.3442,15,4,1007.076825,13.61458333,2.3125
417,16,18-01-2011,Delhi - BRPL,2011,1,18,991.9542,11.5,4,1007.076825,13.61458333,2.3125
418,17,18-01-2011,Delhi - BRPL,2011,1,18,1088.1782,11,5,1007.076825,13.61458333,2.3125
419,18,18-01-2011,Delhi - BRPL,2011,1,18,1263.0152,10,5,1007.076825,13.61458333,2.3125
420,19,18-01-2011,Delhi - BRPL,2011,1,18,1314.4992,9,5,1007.076825,13.61458333,2.3125
421,2,18-01-2011,Delhi - BRPL,2011,1,18,560.2902,9.25,5.5,1007.076825,13.61458333,2.3125
422,20,18-01-2011,Delhi - BRPL,2011,1,18,1268.0402,8,4,1007.076825,13.61458333,2.3125
423,21,18-01-2011,Delhi - BRPL,2011,1,18,1110.7022,8,5,1007.076825,13.61458333,2.3125
424,22,18-01-2011,Delhi - BRPL,2011,1,18,987.4972,7.5,4,1007.076825,13.61458333,2.3125
425,23,18-01-2011,Delhi - BRPL,2011,1,18,792.3802,6,4,1007.076825,13.61458333,2.3125
426,3,18-01-2011,Delhi - BRPL,2011,1,18,557.4682,11.5,6,1007.076825,13.61458333,2.3125
427,4,18-01-2011,Delhi - BRPL,2011,1,18,604.5642,17,-3,1007.076825,13.61458333,2.3125
428,5,18-01-2011,Delhi - BRPL,2011,1,18,789.3512,19,-3,1007.076825,13.61458333,2.3125
429,6,18-01-2011,Delhi - BRPL,2011,1,18,1139.7232,19,-4,1007.076825,13.61458333,2.3125
430,7,18-01-2011,Delhi - BRPL,2011,1,18,1329.1382,20,-2.5,1007.076825,13.61458333,2.3125
431,8,18-01-2011,Delhi - BRPL,2011,1,18,1383.5752,21,-3,1007.076825,13.61458333,2.3125
432,9,18-01-2011,Delhi - BRPL,2011,1,18,1349.3752,21,-1.5,1007.076825,13.61458333,2.3125
433,0,19-01-2011,Delhi - BRPL,2011,1,19,656.0114,6,3,1026.143442,11.40625,3.333333333
434,1,19-01-2011,Delhi - BRPL,2011,1,19,599.3084,5.5,3,1026.143442,11.40625,3.333333333
435,10,19-01-2011,Delhi - BRPL,2011,1,19,1316.0134,19,1,1026.143442,11.40625,3.333333333
436,11,19-01-2011,Delhi - BRPL,2011,1,19,1278.4944,18.5,2.5,1026.143442,11.40625,3.333333333
437,12,19-01-2011,Delhi - BRPL,2011,1,19,1124.7654,16,3,1026.143442,11.40625,3.333333333
438,13,19-01-2011,Delhi - BRPL,2011,1,19,1057.6844,12.5,4,1026.143442,11.40625,3.333333333
439,14,19-01-2011,Delhi - BRPL,2011,1,19,1046.6854,11,4,1026.143442,11.40625,3.333333333
440,15,19-01-2011,Delhi - BRPL,2011,1,19,1021.8354,11,4,1026.143442,11.40625,3.333333333
441,16,19-01-2011,Delhi - BRPL,2011,1,19,1013.8584,10.5,4,1026.143442,11.40625,3.333333333
442,17,19-01-2011,Delhi - BRPL,2011,1,19,1130.1174,9.5,4,1026.143442,11.40625,3.333333333
443,18,19-01-2011,Delhi - BRPL,2011,1,19,1306.2024,9.5,4,1026.143442,11.40625,3.333333333
444,19,19-01-2011,Delhi - BRPL,2011,1,19,1321.3984,9,3,1026.143442,11.40625,3.333333333
445,2,19-01-2011,Delhi - BRPL,2011,1,19,565.1154,5.5,4,1026.143442,11.40625,3.333333333
446,20,19-01-2011,Delhi - BRPL,2011,1,19,1218.1964,8,3,1026.143442,11.40625,3.333333333
447,21,19-01-2011,Delhi - BRPL,2011,1,19,1114.3004,7,3,1026.143442,11.40625,3.333333333
448,22,19-01-2011,Delhi - BRPL,2011,1,19,927.1724,7,3,1026.143442,11.40625,3.333333333
449,23,19-01-2011,Delhi - BRPL,2011,1,19,789.9084,7,3,1026.143442,11.40625,3.333333333
450,3,19-01-2011,Delhi - BRPL,2011,1,19,560.0434,7.5,4,1026.143442,11.40625,3.333333333
451,4,19-01-2011,Delhi - BRPL,2011,1,19,603.1574,9.5,4,1026.143442,11.40625,3.333333333
452,5,19-01-2011,Delhi - BRPL,2011,1,19,794.0274,12.75,4.5,1026.143442,11.40625,3.333333333
453,6,19-01-2011,Delhi - BRPL,2011,1,19,1162.7744,16,5,1026.143442,11.40625,3.333333333
454,7,19-01-2011,Delhi - BRPL,2011,1,19,1369.5624,17.5,3.5,1026.143442,11.40625,3.333333333
455,8,19-01-2011,Delhi - BRPL,2011,1,19,1341.8924,19,2,1026.143442,11.40625,3.333333333
456,9,19-01-2011,Delhi - BRPL,2011,1,19,1308.9174,19,1.5,1026.143442,11.40625,3.333333333
457,0,20-01-2011,Delhi - BRPL,2011,1,20,653.637072,6,2,1019.029438,12.59375,3.333333333
458,1,20-01-2011,Delhi - BRPL,2011,1,20,588.830072,5,2,1019.029438,12.59375,3.333333333
459,10,20-01-2011,Delhi - BRPL,2011,1,20,1331.632336,20,-1.5,1019.029438,12.59375,3.333333333
460,11,20-01-2011,Delhi - BRPL,2011,1,20,1237.7716,19,-2.5,1019.029438,12.59375,3.333333333
461,12,20-01-2011,Delhi - BRPL,2011,1,20,1115.196072,18,0,1019.029438,12.59375,3.333333333
462,13,20-01-2011,Delhi - BRPL,2011,1,20,997.910072,17.5,1,1019.029438,12.59375,3.333333333
463,14,20-01-2011,Delhi - BRPL,2011,1,20,1002.959072,14,3,1019.029438,12.59375,3.333333333
464,15,20-01-2011,Delhi - BRPL,2011,1,20,1004.021072,13,4,1019.029438,12.59375,3.333333333
465,16,20-01-2011,Delhi - BRPL,2011,1,20,994.950072,11.5,6,1019.029438,12.59375,3.333333333
466,17,20-01-2011,Delhi - BRPL,2011,1,20,1096.231072,11,6,1019.029438,12.59375,3.333333333
467,18,20-01-2011,Delhi - BRPL,2011,1,20,1274.744072,10,7,1019.029438,12.59375,3.333333333
468,19,20-01-2011,Delhi - BRPL,2011,1,20,1294.023072,9.5,7,1019.029438,12.59375,3.333333333
469,2,20-01-2011,Delhi - BRPL,2011,1,20,562.648072,7,3,1019.029438,12.59375,3.333333333
470,20,20-01-2011,Delhi - BRPL,2011,1,20,1250.369072,8.75,6.5,1019.029438,12.59375,3.333333333
471,21,20-01-2011,Delhi - BRPL,2011,1,20,1155.797072,8,6,1019.029438,12.59375,3.333333333
472,22,20-01-2011,Delhi - BRPL,2011,1,20,990.712072,9,6,1019.029438,12.59375,3.333333333
473,23,20-01-2011,Delhi - BRPL,2011,1,20,792.916072,9,6,1019.029438,12.59375,3.333333333
474,3,20-01-2011,Delhi - BRPL,2011,1,20,559.959072,8.5,3.5,1019.029438,12.59375,3.333333333
475,4,20-01-2011,Delhi - BRPL,2011,1,20,603.161072,12,3,1019.029438,12.59375,3.333333333
476,5,20-01-2011,Delhi - BRPL,2011,1,20,785.830072,14.5,3.5,1019.029438,12.59375,3.333333333
477,6,20-01-2011,Delhi - BRPL,2011,1,20,1095.498072,16,3,1019.029438,12.59375,3.333333333
478,7,20-01-2011,Delhi - BRPL,2011,1,20,1384.104072,17.5,3,1019.029438,12.59375,3.333333333
479,8,20-01-2011,Delhi - BRPL,2011,1,20,1359.747072,18.5,2.5,1019.029438,12.59375,3.333333333
480,9,20-01-2011,Delhi - BRPL,2011,1,20,1324.059072,19,0,1019.029438,12.59375,3.333333333
481,0,21-01-2011,Delhi - BRPL,2011,1,21,647.110004,9,6,1026.292246,15.29166667,5.083333333
482,1,21-01-2011,Delhi - BRPL,2011,1,21,586.118004,8.5,6,1026.292246,15.29166667,5.083333333
483,10,21-01-2011,Delhi - BRPL,2011,1,21,1336.880004,21.5,1.5,1026.292246,15.29166667,5.083333333
484,11,21-01-2011,Delhi - BRPL,2011,1,21,1243.058004,21,2,1026.292246,15.29166667,5.083333333
485,12,21-01-2011,Delhi - BRPL,2011,1,21,1138.575204,19.5,3.5,1026.292246,15.29166667,5.083333333
486,13,21-01-2011,Delhi - BRPL,2011,1,21,1007.753604,18,5,1026.292246,15.29166667,5.083333333
487,14,21-01-2011,Delhi - BRPL,2011,1,21,997.119604,16.5,6,1026.292246,15.29166667,5.083333333
488,15,21-01-2011,Delhi - BRPL,2011,1,21,1013.422604,15.5,6.5,1026.292246,15.29166667,5.083333333
489,16,21-01-2011,Delhi - BRPL,2011,1,21,1025.145604,14.5,7,1026.292246,15.29166667,5.083333333
490,17,21-01-2011,Delhi - BRPL,2011,1,21,1110.547604,13,9,1026.292246,15.29166667,5.083333333
491,18,21-01-2011,Delhi - BRPL,2011,1,21,1264.141604,13,8,1026.292246,15.29166667,5.083333333
492,19,21-01-2011,Delhi - BRPL,2011,1,21,1285.901604,12.5,8,1026.292246,15.29166667,5.083333333
493,2,21-01-2011,Delhi - BRPL,2011,1,21,561.806004,8,5,1026.292246,15.29166667,5.083333333
494,20,21-01-2011,Delhi - BRPL,2011,1,21,1233.421604,12,8,1026.292246,15.29166667,5.083333333
495,21,21-01-2011,Delhi - BRPL,2011,1,21,1119.572604,11.5,8,1026.292246,15.29166667,5.083333333
496,22,21-01-2011,Delhi - BRPL,2011,1,21,963.515604,11,8,1026.292246,15.29166667,5.083333333
497,23,21-01-2011,Delhi - BRPL,2011,1,21,786.927604,11,7,1026.292246,15.29166667,5.083333333
498,3,21-01-2011,Delhi - BRPL,2011,1,21,563.123004,12,5,1026.292246,15.29166667,5.083333333
499,4,21-01-2011,Delhi - BRPL,2011,1,21,612.443004,16,5,1026.292246,15.29166667,5.083333333
500,5,21-01-2011,Delhi - BRPL,2011,1,21,802.288004,19,2,1026.292246,15.29166667,5.083333333
501,6,21-01-2011,Delhi - BRPL,2011,1,21,1158.305004,19,3,1026.292246,15.29166667,5.083333333
502,7,21-01-2011,Delhi - BRPL,2011,1,21,1397.831004,21,1.5,1026.292246,15.29166667,5.083333333
