"city","YR","M","D","HR","MW"
"Dakar",2014,3,29,0,324.62665498277
"Dakar",2014,3,29,1,302.662190255875
"Dakar",2014,3,29,2,256.625670398796
"Dakar",2014,3,29,3,250.807214461411
"Dakar",2014,3,29,4,252.410714806641
"Dakar",2014,3,29,5,258.949217972661
"Dakar",2014,3,29,6,255.308931704427
"Dakar",2014,3,29,7,274.384655740643
"Dakar",2014,3,29,8,270.176638384129
"Dakar",2014,3,29,9,277.844831148888
"Dakar",2014,3,29,10,283.060882380153
"Dakar",2014,3,29,11,293.043858086968
"Dakar",2014,3,29,12,293.223570080663
"Dakar",2014,3,29,13,290.607207139636
"Dakar",2014,3,29,14,294.924149698878
"Dakar",2014,3,29,15,295.892207232381
"Dakar",2014,3,29,16,285.928656554664
"Dakar",2014,3,29,17,290.781155712093
"Dakar",2014,3,29,18,285.751532499517
"Dakar",2014,3,29,19,309.369522940838
"Dakar",2014,3,29,20,386.252198345387
"Dakar",2014,3,29,21,390.708319735492
"Dakar",2014,3,29,22,383.03069401666
"Dakar",2014,3,29,23,357.221522309507
"Dakar",2014,3,30,0,315.08665498277
"Dakar",2014,3,30,1,289.950690255875
"Dakar",2014,3,30,2,266.241670398796
"Dakar",2014,3,30,3,249.619714461411
"Dakar",2014,3,30,4,246.218214806641
"Dakar",2014,3,30,5,238.799217972661
"Dakar",2014,3,30,6,251.652431704427
"Dakar",2014,3,30,7,254.083155740643
"Dakar",2014,3,30,8,264.431138384129
"Dakar",2014,3,30,9,264.366331148888
"Dakar",2014,3,30,10,270.976882380153
"Dakar",2014,3,30,11,275.328358086968
"Dakar",2014,3,30,12,272.467570080663
"Dakar",2014,3,30,13,266.686707139636
"Dakar",2014,3,30,14,273.683649698878
"Dakar",2014,3,30,15,273.777707232381
"Dakar",2014,3,30,16,272.353156554664
"Dakar",2014,3,30,17,276.579155712093
"Dakar",2014,3,30,18,284.488532499517
"Dakar",2014,3,30,19,293.633522940839
"Dakar",2014,3,30,20,377.082198345387
"Dakar",2014,3,30,21,381.610819735492
"Dakar",2014,3,30,22,382.15069401666
"Dakar",2014,3,30,23,351.199022309507
"Dakar",2014,3,31,0,308.11965498277
"Dakar",2014,3,31,1,266.387690255875
"Dakar",2014,3,31,2,246.016670398796
"Dakar",2014,3,31,3,238.023214461411
"Dakar",2014,3,31,4,242.915714806641
"Dakar",2014,3,31,5,234.680717972661
"Dakar",2014,3,31,6,245.006431704427
"Dakar",2014,3,31,7,251.552655740643
"Dakar",2014,3,31,8,292.086638384129
"Dakar",2014,3,31,9,314.856331148888
"Dakar",2014,3,31,10,312.972882380153
"Dakar",2014,3,31,11,321.779858086968
"Dakar",2014,3,31,12,323.936070080663
"Dakar",2014,3,31,13,327.590707139636
"Dakar",2014,3,31,14,327.013649698878
"Dakar",2014,3,31,15,318.167707232381
"Dakar",2014,3,31,16,321.012156554664
"Dakar",2014,3,31,17,323.354655712093
"Dakar",2014,3,31,18,323.538532499517
"Dakar",2014,3,31,19,326.021522940839
"Dakar",2014,3,31,20,406.162698345387
"Dakar",2014,3,31,21,409.783819735492
"Dakar",2014,3,31,22,404.75769401666
"Dakar",2014,3,31,23,372.021022309507
"Dakar",2014,4,1,0,323.25165498277
"Dakar",2014,4,1,1,280.734190255875
"Dakar",2014,4,1,2,271.978670398796
"Dakar",2014,4,1,3,255.437214461411
"Dakar",2014,4,1,4,256.993714806641
"Dakar",2014,4,1,5,255.607717972661
"Dakar",2014,4,1,6,266.376431704427
"Dakar",2014,4,1,7,286.982655740644
"Dakar",2014,4,1,8,288.161638384129
"Dakar",2014,4,1,9,317.228331148888
"Dakar",2014,4,1,10,337.837882380153
"Dakar",2014,4,1,11,347.409858086968
"Dakar",2014,4,1,12,342.721070080663
"Dakar",2014,4,1,13,339.350707139636
"Dakar",2014,4,1,14,327.392649698878
"Dakar",2014,4,1,15,320.429207232381
"Dakar",2014,4,1,16,336.165656554664
"Dakar",2014,4,1,17,334.916655712093
"Dakar",2014,4,1,18,336.073032499517
"Dakar",2014,4,1,19,345.786522940838
"Dakar",2014,4,1,20,415.697698345387
"Dakar",2014,4,1,21,415.643319735492
"Dakar",2014,4,1,22,409.21269401666
"Dakar",2014,4,1,23,377.707522309507
"Dakar",2014,4,2,0,325.13865498277
"Dakar",2014,4,2,1,285.662690255875
"Dakar",2014,4,2,2,275.044170398796
"Dakar",2014,4,2,3,269.519214461411
"Dakar",2014,4,2,4,257.677714806641
"Dakar",2014,4,2,5,253.769717972661
"Dakar",2014,4,2,6,274.794931704427
"Dakar",2014,4,2,7,288.865155740643
"Dakar",2014,4,2,8,305.189138384129
"Dakar",2014,4,2,9,321.616831148888
"Dakar",2014,4,2,10,337.522382380153
"Dakar",2014,4,2,11,335.312358086968
"Dakar",2014,4,2,12,332.471570080663
"Dakar",2014,4,2,13,334.871707139636
"Dakar",2014,4,2,14,332.509149698878
"Dakar",2014,4,2,15,324.833707232381
"Dakar",2014,4,2,16,336.865156554664
"Dakar",2014,4,2,17,339.577655712093
"Dakar",2014,4,2,18,337.792532499517
"Dakar",2014,4,2,19,355.569522940839
"Dakar",2014,4,2,20,425.118698345387
"Dakar",2014,4,2,21,424.610319735492
"Dakar",2014,4,2,22,418.30069401666
"Dakar",2014,4,2,23,383.693022309507
"Dakar",2014,4,3,0,330.10165498277
"Dakar",2014,4,3,1,294.318190255875
"Dakar",2014,4,3,2,267.389670398796
"Dakar",2014,4,3,3,266.801714461411
"Dakar",2014,4,3,4,259.208714806641
"Dakar",2014,4,3,5,259.559717972661
"Dakar",2014,4,3,6,285.276431704427
"Dakar",2014,4,3,7,289.427655740643
"Dakar",2014,4,3,8,302.796638384129
"Dakar",2014,4,3,9,322.898331148888
"Dakar",2014,4,3,10,327.107882380153
"Dakar",2014,4,3,11,333.444858086968
"Dakar",2014,4,3,12,328.476070080663
"Dakar",2014,4,3,13,332.925707139636
"Dakar",2014,4,3,14,322.800649698878
"Dakar",2014,4,3,15,329.548707232381
"Dakar",2014,4,3,16,338.613656554664
"Dakar",2014,4,3,17,337.042655712093
"Dakar",2014,4,3,18,333.803032499517
"Dakar",2014,4,3,19,353.447522940838
"Dakar",2014,4,3,20,418.616198345387
"Dakar",2014,4,3,21,428.999319735492
"Dakar",2014,4,3,22,403.86169401666
"Dakar",2014,4,3,23,373.939022309507
"Dakar",2014,4,4,0,323.03465498277
"Dakar",2014,4,4,1,293.294690255875
"Dakar",2014,4,4,2,267.975170398796
"Dakar",2014,4,4,3,254.734714461411
"Dakar",2014,4,4,4,253.799714806641
"Dakar",2014,4,4,5,252.388717972661
"Dakar",2014,4,4,6,249.182431704427
"Dakar",2014,4,4,7,232.412155740643
"Dakar",2014,4,4,8,234.111138384129
"Dakar",2014,4,4,9,281.157831148888
"Dakar",2014,4,4,10,300.435882380153
"Dakar",2014,4,4,11,306.475858086968
"Dakar",2014,4,4,12,310.020070080663
"Dakar",2014,4,4,13,309.853707139636
"Dakar",2014,4,4,14,291.227149698878
"Dakar",2014,4,4,15,290.070207232381
"Dakar",2014,4,4,16,291.165656554664
"Dakar",2014,4,4,17,304.410305712093
"Dakar",2014,4,4,18,306.720032499517
"Dakar",2014,4,4,19,298.817522940839
"Dakar",2014,4,4,20,383.059698345387
"Dakar",2014,4,4,21,388.816319735492
"Dakar",2014,4,4,22,385.74969401666
"Dakar",2014,4,4,23,372.151522309507
"Dakar",2014,4,5,0,332.54665498277
"Dakar",2014,4,5,1,287.291190255875
"Dakar",2014,4,5,2,257.902170398796
"Dakar",2014,4,5,3,248.412714461411
"Dakar",2014,4,5,4,243.256214806641
"Dakar",2014,4,5,5,226.009717972661
"Dakar",2014,4,5,6,256.130931704427
"Dakar",2014,4,5,7,259.567655740643
"Dakar",2014,4,5,8,255.500638384129
"Dakar",2014,4,5,9,274.662331148888
"Dakar",2014,4,5,10,288.238882380153
"Dakar",2014,4,5,11,302.180858086968
"Dakar",2014,4,5,12,300.888570080663
"Dakar",2014,4,5,13,291.901207139636
"Dakar",2014,4,5,14,289.644149698878
"Dakar",2014,4,5,15,299.912707232381
"Dakar",2014,4,5,16,304.061156554664
"Dakar",2014,4,5,17,305.794055712093
"Dakar",2014,4,5,18,310.149032499517
"Dakar",2014,4,5,19,324.743522940838
"Dakar",2014,4,5,20,394.037198345387
"Dakar",2014,4,5,21,397.437819735492
"Dakar",2014,4,5,22,393.35969401666
"Dakar",2014,4,5,23,377.646522309507
"Dakar",2014,4,6,0,348.68615498277
"Dakar",2014,4,6,1,308.655690255875
"Dakar",2014,4,6,2,282.756670398796
"Dakar",2014,4,6,3,258.282714461411
"Dakar",2014,4,6,4,248.738714806641
"Dakar",2014,4,6,5,262.214217972661
"Dakar",2014,4,6,6,260.504431704427
"Dakar",2014,4,6,7,255.833655740643
"Dakar",2014,4,6,8,260.151138384129
"Dakar",2014,4,6,9,272.773831148888
"Dakar",2014,4,6,10,287.062882380153
"Dakar",2014,4,6,11,294.532858086968
"Dakar",2014,4,6,12,291.687570080663
"Dakar",2014,4,6,13,281.827207139636
"Dakar",2014,4,6,14,282.169649698878
"Dakar",2014,4,6,15,299.430207232381
"Dakar",2014,4,6,16,299.831156554664
"Dakar",2014,4,6,17,303.190655712093
"Dakar",2014,4,6,18,302.200032499517
"Dakar",2014,4,6,19,319.784522940839
"Dakar",2014,4,6,20,395.835698345387
"Dakar",2014,4,6,21,400.771819735492
"Dakar",2014,4,6,22,398.06169401666
"Dakar",2014,4,6,23,369.725022309507
"Dakar",2014,4,7,0,320.99915498277
"Dakar",2014,4,7,1,278.067190255875
"Dakar",2014,4,7,2,271.081170398796
"Dakar",2014,4,7,3,263.118714461411
"Dakar",2014,4,7,4,254.630214806641
"Dakar",2014,4,7,5,260.081217972661
"Dakar",2014,4,7,6,277.180431704427
"Dakar",2014,4,7,7,298.506655740643
"Dakar",2014,4,7,8,302.078138384129
"Dakar",2014,4,7,9,315.901331148888
"Dakar",2014,4,7,10,325.002882380153
"Dakar",2014,4,7,11,328.614858086968
"Dakar",2014,4,7,12,331.847070080663
"Dakar",2014,4,7,13,335.680707139636
"Dakar",2014,4,7,14,338.005149698878
"Dakar",2014,4,7,15,329.276707232381
"Dakar",2014,4,7,16,341.251156554664
"Dakar",2014,4,7,17,334.591655712093
"Dakar",2014,4,7,18,337.971532499517
"Dakar",2014,4,7,19,345.309522940839
"Dakar",2014,4,7,20,416.059198345387
"Dakar",2014,4,7,21,427.274319735492
"Dakar",2014,4,7,22,416.77969401666
"Dakar",2014,4,7,23,374.846022309507
"Dakar",2014,4,8,0,326.11815498277
"Dakar",2014,4,8,1,292.746690255875
"Dakar",2014,4,8,2,283.869170398796
"Dakar",2014,4,8,3,265.622214461411
"Dakar",2014,4,8,4,262.509714806641
"Dakar",2014,4,8,5,264.300717972661
"Dakar",2014,4,8,6,278.349431704427
"Dakar",2014,4,8,7,288.852655740643
"Dakar",2014,4,8,8,302.790138384129
"Dakar",2014,4,8,9,311.529831148888
"Dakar",2014,4,8,10,319.164882380153
"Dakar",2014,4,8,11,330.815358086968
"Dakar",2014,4,8,12,324.123570080663
"Dakar",2014,4,8,13,331.035207139636
"Dakar",2014,4,8,14,324.120649698878
"Dakar",2014,4,8,15,328.086207232381
"Dakar",2014,4,8,16,330.628156554664
"Dakar",2014,4,8,17,319.017655712093
"Dakar",2014,4,8,18,329.309532499517
"Dakar",2014,4,8,19,343.576522940838
"Dakar",2014,4,8,20,420.181698345387
"Dakar",2014,4,8,21,419.929819735492
"Dakar",2014,4,8,22,408.59869401666
"Dakar",2014,4,8,23,374.746022309507
"Dakar",2014,4,9,0,308.34215498277
"Dakar",2014,4,9,1,281.885190255875
"Dakar",2014,4,9,2,270.366170398796
"Dakar",2014,4,9,3,270.886214461411
"Dakar",2014,4,9,4,256.085214806641
"Dakar",2014,4,9,5,252.665217972661
"Dakar",2014,4,9,6,271.141931704427
"Dakar",2014,4,9,7,305.170155740644
"Dakar",2014,4,9,8,304.202638384129
"Dakar",2014,4,9,9,307.190331148888
"Dakar",2014,4,9,10,311.427882380153
"Dakar",2014,4,9,11,319.861358086968
"Dakar",2014,4,9,12,316.110070080663
"Dakar",2014,4,9,13,321.439207139636
"Dakar",2014,4,9,14,319.849649698878
"Dakar",2014,4,9,15,322.830207232381
"Dakar",2014,4,9,16,324.076656554664
"Dakar",2014,4,9,17,328.256655712093
"Dakar",2014,4,9,18,328.572032499517
"Dakar",2014,4,9,19,345.450022940838
"Dakar",2014,4,9,20,415.269198345387
"Dakar",2014,4,9,21,416.622819735492
"Dakar",2014,4,9,22,401.47169401666
"Dakar",2014,4,9,23,370.582522309507
"Dakar",2014,4,10,0,305.83215498277
"Dakar",2014,4,10,1,283.004690255875
"Dakar",2014,4,10,2,261.289170398796
"Dakar",2014,4,10,3,262.796214461411
"Dakar",2014,4,10,4,259.946214806641
"Dakar",2014,4,10,5,254.605217972661
"Dakar",2014,4,10,6,270.251431704427
"Dakar",2014,4,10,7,283.093655740643
"Dakar",2014,4,10,8,283.362138384129
"Dakar",2014,4,10,9,303.185831148888
"Dakar",2014,4,10,10,317.147882380153
"Dakar",2014,4,10,11,336.755858086968
"Dakar",2014,4,10,12,335.286070080663
"Dakar",2014,4,10,13,322.353207139636
"Dakar",2014,4,10,14,322.927649698878
"Dakar",2014,4,10,15,325.824207232381
"Dakar",2014,4,10,16,329.770156554664
"Dakar",2014,4,10,17,326.790155712093
"Dakar",2014,4,10,18,337.012532499517
"Dakar",2014,4,10,19,343.546522940838
"Dakar",2014,4,10,20,422.962698345387
"Dakar",2014,4,10,21,421.260819735492
"Dakar",2014,4,10,22,412.23819401666
"Dakar",2014,4,10,23,378.069022309507
"Dakar",2014,4,11,0,313.03565498277
"Dakar",2014,4,11,1,281.040690255875
"Dakar",2014,4,11,2,269.583170398796
"Dakar",2014,4,11,3,264.376214461411
"Dakar",2014,4,11,4,257.539714806641
"Dakar",2014,4,11,5,263.537717972661
"Dakar",2014,4,11,6,276.483431704427
"Dakar",2014,4,11,7,297.709655740643
"Dakar",2014,4,11,8,319.626138384129
"Dakar",2014,4,11,9,329.768331148888
"Dakar",2014,4,11,10,329.686882380153
"Dakar",2014,4,11,11,332.112358086968
"Dakar",2014,4,11,12,337.380070080663
"Dakar",2014,4,11,13,337.879707139636
"Dakar",2014,4,11,14,315.521149698878
"Dakar",2014,4,11,15,338.995707232381
"Dakar",2014,4,11,16,339.359656554664
"Dakar",2014,4,11,17,341.777655712093
"Dakar",2014,4,11,18,329.114032499517
"Dakar",2014,4,11,19,347.605022940839
"Dakar",2014,4,11,20,417.121698345387
"Dakar",2014,4,11,21,414.789319735492
"Dakar",2014,4,11,22,415.24969401666
"Dakar",2014,4,11,23,373.454522309507
"Dakar",2014,4,12,0,325.53215498277
"Dakar",2014,4,12,1,291.491690255875
"Dakar",2014,4,12,2,269.359670398796
"Dakar",2014,4,12,3,256.446714461411
"Dakar",2014,4,12,4,246.999714806641
"Dakar",2014,4,12,5,237.853717972661
"Dakar",2014,4,12,6,226.861931704427
"Dakar",2014,4,12,7,239.460655740643
"Dakar",2014,4,12,8,254.161638384129
"Dakar",2014,4,12,9,285.005831148888
"Dakar",2014,4,12,10,297.163382380153
"Dakar",2014,4,12,11,309.590858086968
"Dakar",2014,4,12,12,307.696570080663
"Dakar",2014,4,12,13,306.039207139636
"Dakar",2014,4,12,14,305.330149698878
"Dakar",2014,4,12,15,301.368707232381
"Dakar",2014,4,12,16,311.542156554664
"Dakar",2014,4,12,17,310.374655712093
"Dakar",2014,4,12,18,312.211532499517
"Dakar",2014,4,12,19,316.317022940838
"Dakar",2014,4,12,20,401.455698345387
"Dakar",2014,4,12,21,402.038319735492
"Dakar",2014,4,12,22,390.49919401666
"Dakar",2014,4,12,23,371.944522309507
"Dakar",2014,4,13,0,329.94015498277
"Dakar",2014,4,13,1,293.295190255875
"Dakar",2014,4,13,2,273.355170398796
"Dakar",2014,4,13,3,255.264214461411
"Dakar",2014,4,13,4,248.830714806641
"Dakar",2014,4,13,5,249.280717972661
"Dakar",2014,4,13,6,247.433931704427
"Dakar",2014,4,13,7,245.666655740643
"Dakar",2014,4,13,8,251.763138384129
"Dakar",2014,4,13,9,275.665831148888
"Dakar",2014,4,13,10,281.426382380153
"Dakar",2014,4,13,11,286.293858086968
"Dakar",2014,4,13,12,284.367570080663
"Dakar",2014,4,13,13,292.062207139636
"Dakar",2014,4,13,14,287.573149698878
"Dakar",2014,4,13,15,288.318207232381
"Dakar",2014,4,13,16,296.326156554664
"Dakar",2014,4,13,17,266.505655712093
"Dakar",2014,4,13,18,299.746532499517
"Dakar",2014,4,13,19,329.121522940838
"Dakar",2014,4,13,20,390.221698345387
"Dakar",2014,4,13,21,398.576319735492
"Dakar",2014,4,13,22,399.88
"Dakar",2014,4,13,23,360.344022309507
"Dakar",2014,4,14,0,305.23415498277
"Dakar",2014,4,14,1,285.818190255875
"Dakar",2014,4,14,2,260.031170398796
"Dakar",2014,4,14,3,255.936214461411
"Dakar",2014,4,14,4,254.786714806641
"Dakar",2014,4,14,5,240.749717972661
"Dakar",2014,4,14,6,233.527931704427
"Dakar",2014,4,14,7,288.346655740643
"Dakar",2014,4,14,8,294.053638384129
"Dakar",2014,4,14,9,308.666831148888
"Dakar",2014,4,14,10,320.369882380153
"Dakar",2014,4,14,11,329.401858086968
"Dakar",2014,4,14,12,322.825570080663
"Dakar",2014,4,14,13,327.710707139636
"Dakar",2014,4,14,14,316.900149698878
"Dakar",2014,4,14,15,320.608707232381
"Dakar",2014,4,14,16,306.791656554664
"Dakar",2014,4,14,17,307.873155712093
"Dakar",2014,4,14,18,301.215532499517
"Dakar",2014,4,14,19,306.830522940838
"Dakar",2014,4,14,20,413.824198345387
"Dakar",2014,4,14,21,418.416819735492
"Dakar",2014,4,14,22,414.58369401666
"Dakar",2014,4,14,23,378.271022309507
"Dakar",2014,4,15,0,336.62915498277
"Dakar",2014,4,15,1,301.208190255875
"Dakar",2014,4,15,2,287.018670398796
"Dakar",2014,4,15,3,275.283714461411
"Dakar",2014,4,15,4,269.780714806641
"Dakar",2014,4,15,5,274.488717972661
"Dakar",2014,4,15,6,280.806931704427
"Dakar",2014,4,15,7,309.669155740643
"Dakar",2014,4,15,8,309.075847342397
"Dakar",2014,4,15,9,320.386847342397
"Dakar",2014,4,15,10,336.671347342397
"Dakar",2014,4,15,11,351.251347342397
"Dakar",2014,4,15,12,349.087347342397
"Dakar",2014,4,15,13,344.288847342397
"Dakar",2014,4,15,14,345.895847342397
"Dakar",2014,4,15,15,343.707847342397
"Dakar",2014,4,15,16,351.978971771444
"Dakar",2014,4,15,17,350.719471771444
"Dakar",2014,4,15,18,345.958532499517
"Dakar",2014,4,15,19,346.193022940838
"Dakar",2014,4,15,20,430.404698345387
"Dakar",2014,4,15,21,430.527819735492
"Dakar",2014,4,15,22,424.92519401666
"Dakar",2014,4,15,23,395.356522309507
"Dakar",2014,4,16,0,337.11315498277
"Dakar",2014,4,16,1,305.118190255875
"Dakar",2014,4,16,2,294.555170398796
"Dakar",2014,4,16,3,281.186714461411
"Dakar",2014,4,16,4,275.446714806641
"Dakar",2014,4,16,5,270.709717972661
"Dakar",2014,4,16,6,288.935431704427
"Dakar",2014,4,16,7,319.512655740643
"Dakar",2014,4,16,8,327.642847342397
"Dakar",2014,4,16,9,331.236847342397
"Dakar",2014,4,16,10,335.619347342397
"Dakar",2014,4,16,11,341.821347342397
"Dakar",2014,4,16,12,348.286347342397
"Dakar",2014,4,16,13,351.425847342397
"Dakar",2014,4,16,14,345.728847342397
"Dakar",2014,4,16,15,353.238847342397
"Dakar",2014,4,16,16,360.162471771444
"Dakar",2014,4,16,17,355.402471771444
"Dakar",2014,4,16,18,357.052471771444
"Dakar",2014,4,16,19,351.140189747775
"Dakar",2014,4,16,20,413.170189747775
"Dakar",2014,4,16,21,418.652471771444
"Dakar",2014,4,16,22,416.86269401666
"Dakar",2014,4,16,23,390.237522309507
"Dakar",2014,4,17,0,367.07715498277
"Dakar",2014,4,17,1,319.744190255875
"Dakar",2014,4,17,2,300.526170398796
"Dakar",2014,4,17,3,293.562714461411
"Dakar",2014,4,17,4,276.841714806641
"Dakar",2014,4,17,5,275.495217972661
"Dakar",2014,4,17,6,277.399431704427
"Dakar",2014,4,17,7,299.076655740643
"Dakar",2014,4,17,8,311.416347342397
"Dakar",2014,4,17,9,330.116347342397
"Dakar",2014,4,17,10,339.965847342397
"Dakar",2014,4,17,11,348.717347342397
"Dakar",2014,4,17,12,349.926847342397
"Dakar",2014,4,17,13,348.660847342397
"Dakar",2014,4,17,14,345.872847342397
"Dakar",2014,4,17,15,348.551347342397
"Dakar",2014,4,17,16,353.090471771444
"Dakar",2014,4,17,17,348.904971771444
"Dakar",2014,4,17,18,351.283032499517
"Dakar",2014,4,17,19,353.488022940839
"Dakar",2014,4,17,20,422.455198345387
"Dakar",2014,4,17,21,427.024319735492
"Dakar",2014,4,17,22,421.26619401666
"Dakar",2014,4,17,23,388.127522309507
"Dakar",2014,4,18,0,369.08165498277
"Dakar",2014,4,18,1,319.626690255875
"Dakar",2014,4,18,2,315.574170398796
"Dakar",2014,4,18,3,285.806714461411
"Dakar",2014,4,18,4,288.415214806641
"Dakar",2014,4,18,5,283.554217972661
"Dakar",2014,4,18,6,288.634431704427
"Dakar",2014,4,18,7,305.869155740643
"Dakar",2014,4,18,8,314.885347342397
"Dakar",2014,4,18,9,336.823347342397
"Dakar",2014,4,18,10,353.256347342397
"Dakar",2014,4,18,11,369.091847342397
"Dakar",2014,4,18,12,369.881847342397
"Dakar",2014,4,18,13,375.853347342397
"Dakar",2014,4,18,14,352.061347342397
"Dakar",2014,4,18,15,376.234847342397
"Dakar",2014,4,18,16,380.384471771444
"Dakar",2014,4,18,17,381.979471771444
"Dakar",2014,4,18,18,372.636032499517
"Dakar",2014,4,18,19,366.671022940838
"Dakar",2014,4,18,20,440.545198345387
"Dakar",2014,4,18,21,443.083819735492
"Dakar",2014,4,18,22,438.33419401666
"Dakar",2014,4,18,23,429.215022309507
"Dakar",2014,4,19,0,389.72865498277
"Dakar",2014,4,19,1,360.668190255875
"Dakar",2014,4,19,2,321.060170398796
"Dakar",2014,4,19,3,320.491214461411
"Dakar",2014,4,19,4,302.354214806641
"Dakar",2014,4,19,5,308.392217972661
"Dakar",2014,4,19,6,299.439931704427
"Dakar",2014,4,19,7,269.984655740644
"Dakar",2014,4,19,8,297.703155740643
"Dakar",2014,4,19,9,319.411847342397
"Dakar",2014,4,19,10,335.442347342397
"Dakar",2014,4,19,11,331.107347342397
"Dakar",2014,4,19,12,337.328847342397
"Dakar",2014,4,19,13,340.272347342397
"Dakar",2014,4,19,14,340.638347342397
"Dakar",2014,4,19,15,337.384847342397
"Dakar",2014,4,19,16,344.512971771444
"Dakar",2014,4,19,17,342.191971771444
"Dakar",2014,4,19,18,346.702532499517
"Dakar",2014,4,19,19,337.154022940839
"Dakar",2014,4,19,20,419.186698345387
"Dakar",2014,4,19,21,423.782819735492
"Dakar",2014,4,19,22,426.68469401666
"Dakar",2014,4,19,23,422.358022309507
"Dakar",2014,4,20,0,385.72415498277
"Dakar",2014,4,20,1,359.517190255875
"Dakar",2014,4,20,2,335.934170398796
"Dakar",2014,4,20,3,322.018214461411
"Dakar",2014,4,20,4,301.026714806641
"Dakar",2014,4,20,5,301.303717972661
"Dakar",2014,4,20,6,291.304431704427
"Dakar",2014,4,20,7,266.629655740643
"Dakar",2014,4,20,8,293.576847342397
"Dakar",2014,4,20,9,303.336847342397
"Dakar",2014,4,20,10,313.449847342397
"Dakar",2014,4,20,11,318.771347342397
"Dakar",2014,4,20,12,319.538847342397
"Dakar",2014,4,20,13,326.984847342397
"Dakar",2014,4,20,14,320.712347342397
"Dakar",2014,4,20,15,325.771347342397
"Dakar",2014,4,20,16,330.526471771444
"Dakar",2014,4,20,17,315.915971771444
"Dakar",2014,4,20,18,316.249032499517
"Dakar",2014,4,20,19,329.056522940838
"Dakar",2014,4,20,20,402.887198345387
"Dakar",2014,4,20,21,415.628319735492
"Dakar",2014,4,20,22,411.50269401666
"Dakar",2014,4,20,23,404.129522309507
"Dakar",2014,4,21,0,369.87065498277
"Dakar",2014,4,21,1,337.475690255874
"Dakar",2014,4,21,2,309.991170398796
"Dakar",2014,4,21,3,294.079214461411
"Dakar",2014,4,21,4,289.954214806641
"Dakar",2014,4,21,5,278.770717972661
"Dakar",2014,4,21,6,270.058431704427
"Dakar",2014,4,21,7,262.538155740643
"Dakar",2014,4,21,8,283.284847342397
"Dakar",2014,4,21,9,301.400347342397
"Dakar",2014,4,21,10,309.920347342397
"Dakar",2014,4,21,11,313.817347342397
"Dakar",2014,4,21,12,315.827347342397
"Dakar",2014,4,21,13,325.238347342397
"Dakar",2014,4,21,14,310.262847342397
"Dakar",2014,4,21,15,304.675347342397
"Dakar",2014,4,21,16,314.106471771444
"Dakar",2014,4,21,17,337.761971771444
"Dakar",2014,4,21,18,345.880532499517
"Dakar",2014,4,21,19,352.824522940839
"Dakar",2014,4,21,20,409.509198345387
"Dakar",2014,4,21,21,416.048319735492
"Dakar",2014,4,21,22,410.64619401666
"Dakar",2014,4,21,23,399.756022309507
"Dakar",2014,4,22,0,346.57065498277
"Dakar",2014,4,22,1,307.385690255875
"Dakar",2014,4,22,2,293.054170398796
"Dakar",2014,4,22,3,289.493714461411
"Dakar",2014,4,22,4,279.806714806641
"Dakar",2014,4,22,5,280.392717972661
"Dakar",2014,4,22,6,294.586431704427
"Dakar",2014,4,22,7,321.133847342397
"Dakar",2014,4,22,8,321.038347342397
"Dakar",2014,4,22,9,329.917347342397
"Dakar",2014,4,22,10,334.903347342397
"Dakar",2014,4,22,11,357.354347342397
"Dakar",2014,4,22,12,358.946347342397
"Dakar",2014,4,22,13,366.245847342397
"Dakar",2014,4,22,14,363.456347342397
"Dakar",2014,4,22,15,366.535347342397
"Dakar",2014,4,22,16,368.081471771444
"Dakar",2014,4,22,17,356.261471771444
"Dakar",2014,4,22,18,347.724032499517
"Dakar",2014,4,22,19,347.092522940838
"Dakar",2014,4,22,20,434.562198345387
"Dakar",2014,4,22,21,438.163319735492
"Dakar",2014,4,22,22,438.76669401666
"Dakar",2014,4,22,23,405.258522309507
"Dakar",2014,4,23,0,362.13765498277
"Dakar",2014,4,23,1,325.738690255875
"Dakar",2014,4,23,2,307.026670398796
"Dakar",2014,4,23,3,300.387714461411
"Dakar",2014,4,23,4,296.843214806641
"Dakar",2014,4,23,5,296.265717972661
"Dakar",2014,4,23,6,302.594431704427
"Dakar",2014,4,23,7,328.123847342397
"Dakar",2014,4,23,8,325.179847342397
"Dakar",2014,4,23,9,346.714847342397
"Dakar",2014,4,23,10,356.647847342397
"Dakar",2014,4,23,11,367.093347342397
"Dakar",2014,4,23,12,358.709847342397
"Dakar",2014,4,23,13,370.128707139636
"Dakar",2014,4,23,14,364.676649698878
"Dakar",2014,4,23,15,370.386707232381
"Dakar",2014,4,23,16,373.049156554664
"Dakar",2014,4,23,17,374.268155712093
"Dakar",2014,4,23,18,356.832532499517
"Dakar",2014,4,23,19,368.760522940838
"Dakar",2014,4,23,20,438.802198345387
"Dakar",2014,4,23,21,447.465819735492
"Dakar",2014,4,23,22,438.56319401666
"Dakar",2014,4,23,23,426.872022309507
"Dakar",2014,4,24,0,361.64115498277
"Dakar",2014,4,24,1,314.055690255875
"Dakar",2014,4,24,2,310.153670398796
"Dakar",2014,4,24,3,297.150214461411
"Dakar",2014,4,24,4,297.861214806641
"Dakar",2014,4,24,5,289.164717972661
"Dakar",2014,4,24,6,289.639431704427
"Dakar",2014,4,24,7,318.423847342397
"Dakar",2014,4,24,8,317.279847342397
"Dakar",2014,4,24,9,346.922347342397
"Dakar",2014,4,24,10,363.727847342397
